153	130	2	157794	AREQUIPA	0	2.697	3500		27703	3500	2012-01-30 00:00:00.000000	1	3500	0	5	\N	2012-01-30 00:00:00.000000	\N	\N
153	130	2	157800	AREQUIPA	0	2.697	3500		27704	3500	2012-01-30 00:00:00.000000	1	3500	0	5	\N	2012-01-30 00:00:00.000000	\N	\N
153	130	2	157791	AREQUIPA	0	2.697	3500		27705	3500	2012-01-30 00:00:00.000000	1	3500	0	5	\N	2012-01-30 00:00:00.000000	\N	\N
153	130	2	157797	AREQUIPA	0	2.697	3500		27706	3500	2012-01-30 00:00:00.000000	1	3500	0	5	\N	2012-01-30 00:00:00.000000	\N	\N
153	130	2	157861	AREQUIPA	0	2.697	4370.7		27707	4370.7	2012-02-01 00:00:00.000000	1	4370.7	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157864	AREQUIPA	0	2.697	3737.05		27708	3737.05	2012-02-01 00:00:00.000000	1	3737.05	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157867	AREQUIPA	0	2.697	4095.1		27709	4095.1	2012-02-01 00:00:00.000000	1	4095.1	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157870	AREQUIPA	0	2.697	4405.1		27710	4405.1	2012-02-01 00:00:00.000000	1	4405.1	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157873	AREQUIPA	0	2.697	4439.2		27711	4439.2	2012-02-01 00:00:00.000000	1	4439.2	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157876	AREQUIPA	0	2.697	3768.05		27712	3768.05	2012-02-01 00:00:00.000000	1	3768.05	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157879	AREQUIPA	0	2.697	757.95		27713	757.95	2012-02-01 00:00:00.000000	1	757.95	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157881	AREQUIPA	0	2.697	981.45		27714	981.45	2012-02-01 00:00:00.000000	1	981.45	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157883	AREQUIPA	0	2.697	814.2		27715	814.2	2012-02-01 00:00:00.000000	1	814.2	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157885	AREQUIPA	0	2.697	718.1		27716	718.1	2012-02-01 00:00:00.000000	1	718.1	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	157887	AREQUIPA	0	2.697	3777.35		27717	3777.35	2012-02-01 00:00:00.000000	1	3777.35	0	5	\N	2012-02-01 00:00:00.000000	\N	\N
153	130	2	158339	AREQUIPA	0	2.697	4565.8		27718	4565.8	2012-02-10 00:00:00.000000	1	4565.8	0	5	\N	2012-02-10 00:00:00.000000	\N	\N
153	130	2	158342	AREQUIPA	0	2.697	1829.3		27719	1829.3	2012-02-10 00:00:00.000000	1	1829.3	0	5	\N	2012-02-10 00:00:00.000000	\N	\N
153	130	2	158345	AREQUIPA	0	2.697	2805.5		27720	2805.5	2012-02-11 00:00:00.000000	1	2805.5	0	5	\N	2012-02-11 00:00:00.000000	\N	\N
153	130	2	158348	AREQUIPA	0	2.697	4699.6		27721	4699.6	2012-02-11 00:00:00.000000	1	4699.6	0	5	\N	2012-02-11 00:00:00.000000	\N	\N
153	130	2	158351	AREQUIPA	0	2.697	4440.75		27722	4440.75	2012-02-11 00:00:00.000000	1	4440.75	0	5	\N	2012-02-11 00:00:00.000000	\N	\N
153	130	2	158354	AREQUIPA	0	2.697	4429.9		27723	4429.9	2012-02-11 00:00:00.000000	1	4429.9	0	5	\N	2012-02-11 00:00:00.000000	\N	\N
153	130	2	158501	AREQUIPA	0	2.697	4715.8		27724	4715.8	2012-02-13 00:00:00.000000	1	4715.8	0	5	\N	2012-02-13 00:00:00.000000	\N	\N
153	130	2	158540	AREQUIPA	0	2.697	3667.45		27725	3667.45	2012-02-14 00:00:00.000000	1	3667.45	0	5	\N	2012-02-14 00:00:00.000000	\N	\N
153	130	2	158657	AREQUIPA	0	2.697	2410.9		27727	2410.9	2012-02-15 00:00:00.000000	1	2410.9	0	5	\N	2012-02-15 00:00:00.000000	\N	\N
153	130	2	158657	AREQUIPA	0	2.697	2409.45		27728	2409.45	2012-02-15 00:00:00.000000	1	2409.45	0	5	\N	2012-02-15 00:00:00.000000	\N	\N
32	32	2	169432	JULIACA	0	2.61	7500		27729	7500	2012-11-02 00:00:00.000000	1	7500	0	3	\N	2012-11-02 00:00:00.000000	\N	\N
153	130	2	158654	AREQUIPA	0	2.697	2421.3		27729	2421.3	2012-02-15 00:00:00.000000	1	2421.3	0	5	\N	2012-02-15 00:00:00.000000	\N	\N
28	28	2	169345	PARQUE INDUSTRIAL	0	2.61	5000		27730	5000	2012-10-29 00:00:00.000000	1	5000	0	3	\N	2012-11-02 00:00:00.000000	\N	\N
153	130	2	158668	AREQUIPA	0	2.697	3966.4		27731	3966.4	2012-02-16 00:00:00.000000	1	3966.4	0	5	\N	2012-02-16 00:00:00.000000	\N	\N
153	130	2	158671	AREQUIPA	0	2.697	3642.3		27732	3642.3	2012-02-16 00:00:00.000000	1	3642.3	0	5	\N	2012-02-16 00:00:00.000000	\N	\N
153	130	2	125	AREQUIPA	0	2.664	3219.35		27803	3219.35	2012-05-15 00:00:00.000000	3	3219.35	0	5	\N	2012-05-15 00:00:00.000000	\N	\N
153	130	2	173	AREQUIPA	0	2.667	3045.9		27804	3045.9	2012-05-17 00:00:00.000000	3	3045.9	0	5	\N	2012-05-17 00:00:00.000000	\N	\N
153	130	2	162456	AREQUIPA	0	2.667	3000		27805	3000	2012-05-17 00:00:00.000000	1	3000	0	5	\N	2012-05-17 00:00:00.000000	\N	\N
153	130	2	162453	AREQUIPA	0	2.667	3000		27806	3000	2012-05-17 00:00:00.000000	1	3000	0	5	\N	2012-05-17 00:00:00.000000	\N	\N
153	130	2	120	AREQUIPA	0	2.669	3200		27807	3200	2012-05-19 00:00:00.000000	3	3200	0	5	\N	2012-05-19 00:00:00.000000	\N	\N
153	130	2	36	AREQUIPA	0	2.669	1554.2		27808	1554.2	2012-05-21 00:00:00.000000	3	1554.2	0	5	\N	2012-05-21 00:00:00.000000	\N	\N
153	130	2	152	AREQUIPA	0	2.67	3197.65		27809	3197.65	2012-05-22 00:00:00.000000	3	3197.65	0	5	\N	2012-05-22 00:00:00.000000	\N	\N
153	130	2	153	AREQUIPA	0	2.67	2580.75		27810	2580.75	2012-05-22 00:00:00.000000	3	2580.75	0	5	\N	2012-05-22 00:00:00.000000	\N	\N
153	130	2	155	AREQUIPA	0	2.67	4155.55		27811	4155.55	2012-05-22 00:00:00.000000	3	4155.55	0	5	\N	2012-05-22 00:00:00.000000	\N	\N
153	130	2	235	AREQUIPA	0	2.67	2100		27812	2100	2012-05-22 00:00:00.000000	3	2100	0	5	\N	2012-05-22 00:00:00.000000	\N	\N
153	130	2	171	AREQUIPA	0	2.694	8343.65		27813	8343.65	2012-05-25 00:00:00.000000	3	8343.65	0	5	\N	2012-05-25 00:00:00.000000	\N	\N
153	130	2	136	AREQUIPA	0	2.689	3120.15		27814	3120.15	2012-05-24 00:00:00.000000	3	3120.15	0	5	\N	2012-05-24 00:00:00.000000	\N	\N
153	130	2	172	AREQUIPA	0	2.694	2869.1		27815	2869.1	2012-05-25 00:00:00.000000	3	2869.1	0	5	\N	2012-05-25 00:00:00.000000	\N	\N
153	130	2	95	AREQUIPA	0	2.701	3660.05		27816	3660.05	2012-05-28 00:00:00.000000	3	3660.05	0	5	\N	2012-05-28 00:00:00.000000	\N	\N
153	130	2	6373	CUSCO	0	2.701	1000		27817	1000	2012-05-26 00:00:00.000000	1	1000	0	5	\N	2012-05-26 00:00:00.000000	\N	\N
153	130	2	97	AREQUIPA	0	2.701	2099.1		27818	2099.1	2012-05-28 00:00:00.000000	3	2099.1	0	5	\N	2012-05-28 00:00:00.000000	\N	\N
